cefr	headword	part_of_speech	page	source
C1	nonsense	n.	6	Oxford 5000 by CEFR Level (American English)
C1	noon	n.	6	Oxford 5000 by CEFR Level (American English)
C1	notable	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	notably	adv.	6	Oxford 5000 by CEFR Level (American English)
C1	notify	v.	6	Oxford 5000 by CEFR Level (American English)
C1	notorious	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	novel	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	nursery	n.	6	Oxford 5000 by CEFR Level (American English)
C1	objection	n.	6	Oxford 5000 by CEFR Level (American English)
C1	oblige	v.	6	Oxford 5000 by CEFR Level (American English)
C1	obsess	v.	6	Oxford 5000 by CEFR Level (American English)
C1	obsession	n.	6	Oxford 5000 by CEFR Level (American English)
C1	occasional	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	occurrence	n.	6	Oxford 5000 by CEFR Level (American English)
C1	odds	n.	6	Oxford 5000 by CEFR Level (American English)
C1	offering	n.	6	Oxford 5000 by CEFR Level (American English)
C1	offspring	n.	6	Oxford 5000 by CEFR Level (American English)
C1	operational	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	opt	v.	6	Oxford 5000 by CEFR Level (American English)
C1	optical	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	optimism	n.	6	Oxford 5000 by CEFR Level (American English)
C1	oral	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	organizational	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	orientation	n.	6	Oxford 5000 by CEFR Level (American English)
C1	originate	v.	6	Oxford 5000 by CEFR Level (American English)
C1	outbreak	n.	6	Oxford 5000 by CEFR Level (American English)
C1	outing	n.	6	Oxford 5000 by CEFR Level (American English)
C1	outlet	n.	6	Oxford 5000 by CEFR Level (American English)
C1	outlook	n.	6	Oxford 5000 by CEFR Level (American English)
C1	outrage	n., v.	6	Oxford 5000 by CEFR Level (American English)
C1	outsider	n.	6	Oxford 5000 by CEFR Level (American English)
C1	overlook	v.	6	Oxford 5000 by CEFR Level (American English)
C1	overly	adv.	6	Oxford 5000 by CEFR Level (American English)
C1	oversee	v.	6	Oxford 5000 by CEFR Level (American English)
C1	overturn	v.	6	Oxford 5000 by CEFR Level (American English)
C1	overwhelm	v.	6	Oxford 5000 by CEFR Level (American English)
C1	overwhelming	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	pad	n.	6	Oxford 5000 by CEFR Level (American English)
C1	parameter	n.	6	Oxford 5000 by CEFR Level (American English)
C1	parental	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	parliament	n.	6	Oxford 5000 by CEFR Level (American English)
C1	partial	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	partially	adv.	6	Oxford 5000 by CEFR Level (American English)
C1	passing	n.	6	Oxford 5000 by CEFR Level (American English)
C1	persistent	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	personnel	n.	6	Oxford 5000 by CEFR Level (American English)
C1	petition	n.	6	Oxford 5000 by CEFR Level (American English)
C1	philosopher	n.	6	Oxford 5000 by CEFR Level (American English)
C1	philosophical	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	pioneer	n., v.	6	Oxford 5000 by CEFR Level (American English)
C1	pipeline	n.	6	Oxford 5000 by CEFR Level (American English)
C1	pirate	n.	6	Oxford 5000 by CEFR Level (American English)
C1	pit	n.	6	Oxford 5000 by CEFR Level (American English)
C1	plea	n.	6	Oxford 5000 by CEFR Level (American English)
C1	plead	v.	6	Oxford 5000 by CEFR Level (American English)
C1	pledge	v., n.	6	Oxford 5000 by CEFR Level (American English)
C1	plug	v., n.	6	Oxford 5000 by CEFR Level (American English)
C1	plunge	v.	6	Oxford 5000 by CEFR Level (American English)
C1	pole	n.	6	Oxford 5000 by CEFR Level (American English)
C1	poll	n.	6	Oxford 5000 by CEFR Level (American English)
C1	pond	n.	6	Oxford 5000 by CEFR Level (American English)
C1	pop	v.	6	Oxford 5000 by CEFR Level (American English)
C1	portfolio	n.	6	Oxford 5000 by CEFR Level (American English)
C1	portray	v.	6	Oxford 5000 by CEFR Level (American English)
C1	postpone	v.	6	Oxford 5000 by CEFR Level (American English)
C1	postwar	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	practitioner	n.	6	Oxford 5000 by CEFR Level (American English)
C1	preach	v.	6	Oxford 5000 by CEFR Level (American English)
C1	precedent	n.	6	Oxford 5000 by CEFR Level (American English)
C1	precision	n.	6	Oxford 5000 by CEFR Level (American English)
C1	predator	n.	6	Oxford 5000 by CEFR Level (American English)
C1	predecessor	n.	6	Oxford 5000 by CEFR Level (American English)
C1	predominantly	adv.	6	Oxford 5000 by CEFR Level (American English)
C1	pregnancy	n.	6	Oxford 5000 by CEFR Level (American English)
C1	prejudice	n.	6	Oxford 5000 by CEFR Level (American English)
C1	preliminary	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	premier	n.	6	Oxford 5000 by CEFR Level (American English)
C1	premise	n.	6	Oxford 5000 by CEFR Level (American English)
C1	premium	n.	6	Oxford 5000 by CEFR Level (American English)
C1	prescribe	v.	6	Oxford 5000 by CEFR Level (American English)
C1	prescription	n.	6	Oxford 5000 by CEFR Level (American English)
C1	presently	adv.	6	Oxford 5000 by CEFR Level (American English)
C1	preservation	n.	6	Oxford 5000 by CEFR Level (American English)
C1	preside	v.	6	Oxford 5000 by CEFR Level (American English)
C1	presidency	n.	6	Oxford 5000 by CEFR Level (American English)
C1	prestigious	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	presumably	adv.	6	Oxford 5000 by CEFR Level (American English)
C1	presume	v.	6	Oxford 5000 by CEFR Level (American English)
C1	prevail	v.	6	Oxford 5000 by CEFR Level (American English)
C1	prevalence	n.	6	Oxford 5000 by CEFR Level (American English)
C1	prevention	n.	6	Oxford 5000 by CEFR Level (American English)
C1	prey	n.	6	Oxford 5000 by CEFR Level (American English)
C1	privatization	n.	6	Oxford 5000 by CEFR Level (American English)
C1	privilege	n.	6	Oxford 5000 by CEFR Level (American English)
C1	probe	n., v.	6	Oxford 5000 by CEFR Level (American English)
C1	problematic	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	proceeding	n.	6	Oxford 5000 by CEFR Level (American English)
C1	proceeds	n.	6	Oxford 5000 by CEFR Level (American English)
C1	processing	n.	6	Oxford 5000 by CEFR Level (American English)
C1	processor	n.	6	Oxford 5000 by CEFR Level (American English)
C1	proclaim	v.	6	Oxford 5000 by CEFR Level (American English)
C1	productive	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	productivity	n.	6	Oxford 5000 by CEFR Level (American English)
C1	prosperity	n.	7	Oxford 5000 by CEFR Level (American English)
C1	protective	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	protocol	n.	7	Oxford 5000 by CEFR Level (American English)
C1	province	n.	7	Oxford 5000 by CEFR Level (American English)
C1	provincial	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	provision	n.	7	Oxford 5000 by CEFR Level (American English)
C1	provoke	v.	7	Oxford 5000 by CEFR Level (American English)
C1	psychiatric	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	pulse	n.	7	Oxford 5000 by CEFR Level (American English)
C1	pump	v., n.	7	Oxford 5000 by CEFR Level (American English)
C1	punch	n., v.	7	Oxford 5000 by CEFR Level (American English)
C1	query	n.	7	Oxford 5000 by CEFR Level (American English)
C1	quest	n.	7	Oxford 5000 by CEFR Level (American English)
C1	quota	n.	7	Oxford 5000 by CEFR Level (American English)
C1	radar	n.	7	Oxford 5000 by CEFR Level (American English)
C1	radical	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	rage	n.	7	Oxford 5000 by CEFR Level (American English)
C1	raid	n., v.	7	Oxford 5000 by CEFR Level (American English)
C1	rally	n., v.	7	Oxford 5000 by CEFR Level (American English)
C1	ranking	n.	7	Oxford 5000 by CEFR Level (American English)
C1	rape	n., v.	7	Oxford 5000 by CEFR Level (American English)
C1	ratio	n.	7	Oxford 5000 by CEFR Level (American English)
C1	rational	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	ray	n.	7	Oxford 5000 by CEFR Level (American English)
C1	readily	adv.	7	Oxford 5000 by CEFR Level (American English)
C1	realization	n.	7	Oxford 5000 by CEFR Level (American English)
C1	realm	n.	7	Oxford 5000 by CEFR Level (American English)
C1	rear	adj., n.	7	Oxford 5000 by CEFR Level (American English)
C1	reasoning	n.	7	Oxford 5000 by CEFR Level (American English)
C1	reassure	v.	7	Oxford 5000 by CEFR Level (American English)
C1	rebel	n.	7	Oxford 5000 by CEFR Level (American English)
C1	rebellion	n.	7	Oxford 5000 by CEFR Level (American English)
C1	recipient	n.	7	Oxford 5000 by CEFR Level (American English)
C1	reconstruction	n.	7	Oxford 5000 by CEFR Level (American English)
C1	recount1	v.	7	Oxford 5000 by CEFR Level (American English)
C1	recruitment	n.	7	Oxford 5000 by CEFR Level (American English)
C1	referendum	n.	7	Oxford 5000 by CEFR Level (American English)
C1	reflection	n.	7	Oxford 5000 by CEFR Level (American English)
C1	reform	n., v.	7	Oxford 5000 by CEFR Level (American English)
C1	refuge	n.	7	Oxford 5000 by CEFR Level (American English)
C1	refusal	n.	7	Oxford 5000 by CEFR Level (American English)
C1	regain	v.	7	Oxford 5000 by CEFR Level (American English)
C1	regardless	adv.	7	Oxford 5000 by CEFR Level (American English)
C1	regime	n.	7	Oxford 5000 by CEFR Level (American English)
C1	regulator	n.	7	Oxford 5000 by CEFR Level (American English)
C1	regulatory	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	rehabilitation	n.	7	Oxford 5000 by CEFR Level (American English)
C1	reign	n., v.	7	Oxford 5000 by CEFR Level (American English)
C1	rejection	n.	7	Oxford 5000 by CEFR Level (American English)
C1	relevance	n.	7	Oxford 5000 by CEFR Level (American English)
C1	reliability	n.	7	Oxford 5000 by CEFR Level (American English)
C1	reluctant	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	remainder	n.	7	Oxford 5000 by CEFR Level (American English)
C1	remains	n.	7	Oxford 5000 by CEFR Level (American English)
C1	remedy	n.	7	Oxford 5000 by CEFR Level (American English)
C1	reminder	n.	7	Oxford 5000 by CEFR Level (American English)
C1	removal	n.	7	Oxford 5000 by CEFR Level (American English)
C1	render	v.	7	Oxford 5000 by CEFR Level (American English)
C1	renew	v.	7	Oxford 5000 by CEFR Level (American English)
C1	residue	n.	7	Oxford 5000 by CEFR Level (American English)
C1	resignation	n.	7	Oxford 5000 by CEFR Level (American English)
C1	resistance	n.	7	Oxford 5000 by CEFR Level (American English)
C1	respective	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	respectively	adv.	7	Oxford 5000 by CEFR Level (American English)
C1	restoration	n.	7	Oxford 5000 by CEFR Level (American English)
C1	restraint	n.	7	Oxford 5000 by CEFR Level (American English)
C1	resume	v.	7	Oxford 5000 by CEFR Level (American English)
C1	retreat	n., v.	7	Oxford 5000 by CEFR Level (American English)
C1	retrieve	v.	7	Oxford 5000 by CEFR Level (American English)
C1	revelation	n.	7	Oxford 5000 by CEFR Level (American English)
C1	revenge	n.	7	Oxford 5000 by CEFR Level (American English)
C1	reverse	v., n., adj.	7	Oxford 5000 by CEFR Level (American English)
C1	revival	n.	7	Oxford 5000 by CEFR Level (American English)
C1	revive	v.	7	Oxford 5000 by CEFR Level (American English)
C1	revolutionary	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	rhetoric	n.	7	Oxford 5000 by CEFR Level (American English)
C1	rifle	n.	7	Oxford 5000 by CEFR Level (American English)
C1	riot	n.	7	Oxford 5000 by CEFR Level (American English)
C1	rip	v.	7	Oxford 5000 by CEFR Level (American English)
C1	ritual	n.	7	Oxford 5000 by CEFR Level (American English)
C1	robust	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	rock	v.	7	Oxford 5000 by CEFR Level (American English)
C1	rod	n.	7	Oxford 5000 by CEFR Level (American English)
C1	rookie	n.	7	Oxford 5000 by CEFR Level (American English)
C1	roster	n.	7	Oxford 5000 by CEFR Level (American English)
C1	rotate	v.	7	Oxford 5000 by CEFR Level (American English)
C1	rotation	n.	7	Oxford 5000 by CEFR Level (American English)
C1	ruling	n.	7	Oxford 5000 by CEFR Level (American English)
C1	rumor	n.	7	Oxford 5000 by CEFR Level (American English)
C1	sacred	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	sacrifice	n., v.	7	Oxford 5000 by CEFR Level (American English)
C1	saint	n.	7	Oxford 5000 by CEFR Level (American English)
C1	sake	n.	7	Oxford 5000 by CEFR Level (American English)
C1	sanction	n.	7	Oxford 5000 by CEFR Level (American English)
C1	say	n.	7	Oxford 5000 by CEFR Level (American English)
C1	scattered	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	scope	n.	7	Oxford 5000 by CEFR Level (American English)
C1	screw	v., n.	7	Oxford 5000 by CEFR Level (American English)
C1	scrutiny	n.	7	Oxford 5000 by CEFR Level (American English)
C1	seal	v., n.	7	Oxford 5000 by CEFR Level (American English)
C1	secondly	adv.	7	Oxford 5000 by CEFR Level (American English)
C1	secular	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	seemingly	adv.	7	Oxford 5000 by CEFR Level (American English)
C1	segment	n.	7	Oxford 5000 by CEFR Level (American English)
C1	seize	v.	7	Oxford 5000 by CEFR Level (American English)
C1	seldom	adv.	7	Oxford 5000 by CEFR Level (American English)
C1	selective	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	sensation	n.	7	Oxford 5000 by CEFR Level (American English)
C1	sensitivity	n.	7	Oxford 5000 by CEFR Level (American English)
C1	sentiment	n.	7	Oxford 5000 by CEFR Level (American English)
C1	separation	n.	7	Oxford 5000 by CEFR Level (American English)
C1	serial	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	settlement	n.	7	Oxford 5000 by CEFR Level (American English)
C1	setup	n.	7	Oxford 5000 by CEFR Level (American English)
C1	sexuality	n.	7	Oxford 5000 by CEFR Level (American English)
C1	shareholder	n.	7	Oxford 5000 by CEFR Level (American English)
C1	shatter	v.	7	Oxford 5000 by CEFR Level (American English)
C1	shed	v.	7	Oxford 5000 by CEFR Level (American English)
C1	skeptical	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	sketch	n.	7	Oxford 5000 by CEFR Level (American English)
C1	skip	v.	7	Oxford 5000 by CEFR Level (American English)
C1	slam	v.	7	Oxford 5000 by CEFR Level (American English)
C1	slap	v.	7	Oxford 5000 by CEFR Level (American English)
C1	slash	v.	7	Oxford 5000 by CEFR Level (American English)
C1	slavery	n.	7	Oxford 5000 by CEFR Level (American English)
C1	slot	n.	7	Oxford 5000 by CEFR Level (American English)
C1	smash	v.	7	Oxford 5000 by CEFR Level (American English)
C1	snap	v.	7	Oxford 5000 by CEFR Level (American English)
C1	soak	v.	7	Oxford 5000 by CEFR Level (American English)
C1	soar	v.	7	Oxford 5000 by CEFR Level (American English)
C1	socialist	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	sole	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	solely	adv.	7	Oxford 5000 by CEFR Level (American English)
C1	solidarity	n.	7	Oxford 5000 by CEFR Level (American English)
C1	solo	adj., n.	7	Oxford 5000 by CEFR Level (American English)
C1	sophomore	n.	7	Oxford 5000 by CEFR Level (American English)
C1	sound	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	sovereignty	n.	7	Oxford 5000 by CEFR Level (American English)
C1	spam	n.	7	Oxford 5000 by CEFR Level (American English)
C1	span	v., n.	7	Oxford 5000 by CEFR Level (American English)
C1	spare	v.	7	Oxford 5000 by CEFR Level (American English)
C1	spark	v.	7	Oxford 5000 by CEFR Level (American English)
C1	specialized	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	specification	n.	7	Oxford 5000 by CEFR Level (American English)
C1	specimen	n.	7	Oxford 5000 by CEFR Level (American English)
C1	spectacle	n.	7	Oxford 5000 by CEFR Level (American English)
C1	spectrum	n.	7	Oxford 5000 by CEFR Level (American English)
C1	spell	n.	7	Oxford 5000 by CEFR Level (American English)
C1	sphere	n.	7	Oxford 5000 by CEFR Level (American English)
C1	spin	v., n.	7	Oxford 5000 by CEFR Level (American English)
C1	spine	n.	7	Oxford 5000 by CEFR Level (American English)
C1	spotlight	n.	7	Oxford 5000 by CEFR Level (American English)
C1	spouse	n.	7	Oxford 5000 by CEFR Level (American English)
C1	spy	n., v.	7	Oxford 5000 by CEFR Level (American English)
C1	squad	n.	7	Oxford 5000 by CEFR Level (American English)
C1	squeeze	v.	7	Oxford 5000 by CEFR Level (American English)
C1	stab	v.	7	Oxford 5000 by CEFR Level (American English)
C1	stability	n.	7	Oxford 5000 by CEFR Level (American English)
C1	stabilize	v.	7	Oxford 5000 by CEFR Level (American English)
C1	stake	n.	7	Oxford 5000 by CEFR Level (American English)
C1	standing	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	stark	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	statistical	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	steer	v.	7	Oxford 5000 by CEFR Level (American English)
C1	stem	n., v.	7	Oxford 5000 by CEFR Level (American English)
C1	stereotype	n.	7	Oxford 5000 by CEFR Level (American English)
C1	stimulus	n.	7	Oxford 5000 by CEFR Level (American English)
C1	stir	v.	7	Oxford 5000 by CEFR Level (American English)
C1	storage	n.	7	Oxford 5000 by CEFR Level (American English)
C1	straightforward	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	strain	n.	7	Oxford 5000 by CEFR Level (American English)
C1	strand	n.	7	Oxford 5000 by CEFR Level (American English)
C1	strategic	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	striking	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	strip (long narrow piece)	n.	7	Oxford 5000 by CEFR Level (American English)
C1	strip (remove clothes/a layer)	v.	7	Oxford 5000 by CEFR Level (American English)
C1	strive	v.	7	Oxford 5000 by CEFR Level (American English)
C1	subtle	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	suburban	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	succession	n.	7	Oxford 5000 by CEFR Level (American English)
C1	successive	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	successor	n.	7	Oxford 5000 by CEFR Level (American English)
C1	suck	v.	7	Oxford 5000 by CEFR Level (American English)
C1	sue	v.	7	Oxford 5000 by CEFR Level (American English)
C1	suicide	n.	7	Oxford 5000 by CEFR Level (American English)
C1	suite	n.	7	Oxford 5000 by CEFR Level (American English)
C1	summit	n.	7	Oxford 5000 by CEFR Level (American English)
C1	superb	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	superintendent	n.	7	Oxford 5000 by CEFR Level (American English)
C1	superior	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	supervise	v.	7	Oxford 5000 by CEFR Level (American English)
C1	supervision	n.	7	Oxford 5000 by CEFR Level (American English)
C1	supervisor	n.	7	Oxford 5000 by CEFR Level (American English)
C1	supplement	n., v.	7	Oxford 5000 by CEFR Level (American English)
C1	supportive	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	supposedly	adv.	7	Oxford 5000 by CEFR Level (American English)
C1	suppress	v.	7	Oxford 5000 by CEFR Level (American English)
C1	supreme	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	surge	n., v.	7	Oxford 5000 by CEFR Level (American English)
C1	surgical	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	surplus	n.	7	Oxford 5000 by CEFR Level (American English)
C1	surrender	v.	7	Oxford 5000 by CEFR Level (American English)
C1	surveillance	n.	7	Oxford 5000 by CEFR Level (American English)
C1	suspension	n.	7	Oxford 5000 by CEFR Level (American English)
C1	suspicion	n.	7	Oxford 5000 by CEFR Level (American English)
C1	suspicious	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	sustain	v.	7	Oxford 5000 by CEFR Level (American English)
C1	swing	v., n.	7	Oxford 5000 by CEFR Level (American English)
C1	sword	n.	7	Oxford 5000 by CEFR Level (American English)
C1	symbolic	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	syndrome	n.	7	Oxford 5000 by CEFR Level (American English)
C1	synthesis	n.	7	Oxford 5000 by CEFR Level (American English)
C1	systematic	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	tackle	n.	7	Oxford 5000 by CEFR Level (American English)
C1	tactic	n.	7	Oxford 5000 by CEFR Level (American English)
C1	tactical	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	taxpayer	n.	7	Oxford 5000 by CEFR Level (American English)
C1	tempt	v.	7	Oxford 5000 by CEFR Level (American English)
C1	tenant	n.	7	Oxford 5000 by CEFR Level (American English)
C1	tender	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	tenure	n.	7	Oxford 5000 by CEFR Level (American English)
C1	terminal	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	terminate	v.	7	Oxford 5000 by CEFR Level (American English)
C1	terrain	n.	7	Oxford 5000 by CEFR Level (American English)
C1	terrific	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	testify	v.	7	Oxford 5000 by CEFR Level (American English)
C1	testimony	n.	7	Oxford 5000 by CEFR Level (American English)
C1	texture	n.	7	Oxford 5000 by CEFR Level (American English)
C1	thankfully	adv.	7	Oxford 5000 by CEFR Level (American English)
C1	theatrical	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	theology	n.	7	Oxford 5000 by CEFR Level (American English)
C1	theoretical	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	thereafter	adv.	7	Oxford 5000 by CEFR Level (American English)
C1	thereby	adv.	7	Oxford 5000 by CEFR Level (American English)
C1	thoughtful	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	thought-provoking	adj.	7	Oxford 5000 by CEFR Level (American English)
C1	toll	n.	8	Oxford 5000 by CEFR Level (American English)
C1	top	v.	8	Oxford 5000 by CEFR Level (American English)
C1	torture	n., v.	8	Oxford 5000 by CEFR Level (American English)
C1	toss	v.	8	Oxford 5000 by CEFR Level (American English)
C1	total	v.	8	Oxford 5000 by CEFR Level (American English)
C1	toxic	adj.	8	Oxford 5000 by CEFR Level (American English)
C1	trace	n.	8	Oxford 5000 by CEFR Level (American English)
C1	trademark	n.	8	Oxford 5000 by CEFR Level (American English)
C1	trail	n., v.	8	Oxford 5000 by CEFR Level (American English)
C1	trailer	n.	8	Oxford 5000 by CEFR Level (American English)
C1	transaction	n.	8	Oxford 5000 by CEFR Level (American English)
C1	transcript	n.	8	Oxford 5000 by CEFR Level (American English)
C1	transformation	n.	8	Oxford 5000 by CEFR Level (American English)
C1	transit	n.	8	Oxford 5000 by CEFR Level (American English)
C1	transmission	n.	8	Oxford 5000 by CEFR Level (American English)
C1	transparency	n.	8	Oxford 5000 by CEFR Level (American English)
C1	transparent	adj.	8	Oxford 5000 by CEFR Level (American English)
C1	tuition	n.	8	Oxford 5000 by CEFR Level (American English)
C1	tumor	n.	8	Oxford 5000 by CEFR Level (American English)
C1	turnout	n.	8	Oxford 5000 by CEFR Level (American English)
C1	turnover	n.	8	Oxford 5000 by CEFR Level (American English)
C1	twist	v., n.	8	Oxford 5000 by CEFR Level (American English)
C1	unconstitutional	adj.	8	Oxford 5000 by CEFR Level (American English)
C1	undergraduate	n.	8	Oxford 5000 by CEFR Level (American English)
C1	underlying	adj.	8	Oxford 5000 by CEFR Level (American English)
C1	undermine	v.	8	Oxford 5000 by CEFR Level (American English)
C1	undoubtedly	adv.	8	Oxford 5000 by CEFR Level (American English)
C1	unify	v.	8	Oxford 5000 by CEFR Level (American English)
C1	unprecedented	adj.	8	Oxford 5000 by CEFR Level (American English)
C1	unveil	v.	8	Oxford 5000 by CEFR Level (American English)
C1	upcoming	adj.	8	Oxford 5000 by CEFR Level (American English)
C1	upgrade	v., n.	8	Oxford 5000 by CEFR Level (American English)
C1	uphold	v.	8	Oxford 5000 by CEFR Level (American English)
C1	utility	n.	8	Oxford 5000 by CEFR Level (American English)
C1	verdict	n.	8	Oxford 5000 by CEFR Level (American English)
C1	verify	v.	8	Oxford 5000 by CEFR Level (American English)
C1	verse	n.	8	Oxford 5000 by CEFR Level (American English)
C1	versus	conj.	8	Oxford 5000 by CEFR Level (American English)
C1	vessel	n.	8	Oxford 5000 by CEFR Level (American English)
C1	veteran	n.	8	Oxford 5000 by CEFR Level (American English)
C1	viable	adj.	8	Oxford 5000 by CEFR Level (American English)
C1	vibrant	adj.	8	Oxford 5000 by CEFR Level (American English)
C1	vice	n.	8	Oxford 5000 by CEFR Level (American English)
C1	vicious	adj.	8	Oxford 5000 by CEFR Level (American English)
C1	violate	v.	8	Oxford 5000 by CEFR Level (American English)
C1	violation	n.	8	Oxford 5000 by CEFR Level (American English)
C1	virtue	n.	8	Oxford 5000 by CEFR Level (American English)
C1	vocal	adj.	8	Oxford 5000 by CEFR Level (American English)
C1	vow	v.	8	Oxford 5000 by CEFR Level (American English)
C1	vulnerability	n.	8	Oxford 5000 by CEFR Level (American English)
C1	vulnerable	adj.	8	Oxford 5000 by CEFR Level (American English)
C1	whereby	adv.	8	Oxford 5000 by CEFR Level (American English)
C1	whip	v.	8	Oxford 5000 by CEFR Level (American English)
C1	wholly	adv.	8	Oxford 5000 by CEFR Level (American English)
C1	widen	v.	8	Oxford 5000 by CEFR Level (American English)
C1	widow	n.	8	Oxford 5000 by CEFR Level (American English)
C1	width	n.	8	Oxford 5000 by CEFR Level (American English)
C1	willingness	n.	8	Oxford 5000 by CEFR Level (American English)
C1	wipe	v.	8	Oxford 5000 by CEFR Level (American English)
C1	wit	n.	8	Oxford 5000 by CEFR Level (American English)
C1	withdrawal	n.	8	Oxford 5000 by CEFR Level (American English)
C1	workout	n.	8	Oxford 5000 by CEFR Level (American English)
C1	worship	n., v.	8	Oxford 5000 by CEFR Level (American English)
C1	worthwhile	adj.	8	Oxford 5000 by CEFR Level (American English)
C1	worthy	adj.	8	Oxford 5000 by CEFR Level (American English)
C1	yell	v.	8	Oxford 5000 by CEFR Level (American English)
C1	yield	n., v.	8	Oxford 5000 by CEFR Level (American English)
