cefr	headword	part_of_speech	page	source
A2	towel	n.	7	The Oxford 3000 by CEFR level
A2	tower	n.	7	The Oxford 3000 by CEFR level
A2	toy	n., adj.	7	The Oxford 3000 by CEFR level
A2	track	n.	7	The Oxford 3000 by CEFR level
A2	tradition	n.	7	The Oxford 3000 by CEFR level
A2	traditional	adj.	7	The Oxford 3000 by CEFR level
A2	train	v.	7	The Oxford 3000 by CEFR level
A2	trainer	n.	7	The Oxford 3000 by CEFR level
A2	training	n.	7	The Oxford 3000 by CEFR level
A2	transport	n.	7	The Oxford 3000 by CEFR level
A2	traveller	n.	7	The Oxford 3000 by CEFR level
A2	trouble	n.	7	The Oxford 3000 by CEFR level
A2	truck	n.	7	The Oxford 3000 by CEFR level
A2	twin	n., adj.	7	The Oxford 3000 by CEFR level
A2	typical	adj.	7	The Oxford 3000 by CEFR level
A2	underground	adj., adv.	7	The Oxford 3000 by CEFR level
A2	understanding	n.	7	The Oxford 3000 by CEFR level
A2	unfortunately	adv.	7	The Oxford 3000 by CEFR level
A2	unhappy	adj.	7	The Oxford 3000 by CEFR level
A2	uniform	n.	7	The Oxford 3000 by CEFR level
A2	unit	n.	7	The Oxford 3000 by CEFR level
A2	united	adj.	7	The Oxford 3000 by CEFR level
A2	unusual	adj.	7	The Oxford 3000 by CEFR level
A2	upstairs	adj.	7	The Oxford 3000 by CEFR level
A2	use	n.	7	The Oxford 3000 by CEFR level
A2	used to	modal v.	7	The Oxford 3000 by CEFR level
A2	user	n.	7	The Oxford 3000 by CEFR level
A2	usual	adj.	7	The Oxford 3000 by CEFR level
A2	valley	n.	7	The Oxford 3000 by CEFR level
A2	van	n.	7	The Oxford 3000 by CEFR level
A2	variety	n.	7	The Oxford 3000 by CEFR level
A2	vehicle	n.	7	The Oxford 3000 by CEFR level
A2	view	n.	7	The Oxford 3000 by CEFR level
A2	virus	n.	7	The Oxford 3000 by CEFR level
A2	voice	n.	7	The Oxford 3000 by CEFR level
A2	wait	n.	7	The Oxford 3000 by CEFR level
A2	war	n.	7	The Oxford 3000 by CEFR level
A2	wash	n.	7	The Oxford 3000 by CEFR level
A2	washing	n.	7	The Oxford 3000 by CEFR level
A2	wave	n.	7	The Oxford 3000 by CEFR level
A2	weak	adj.	7	The Oxford 3000 by CEFR level
A2	web	n.	7	The Oxford 3000 by CEFR level
A2	wedding	n.	7	The Oxford 3000 by CEFR level
A2	weight	n.	7	The Oxford 3000 by CEFR level
A2	welcome	n.	7	The Oxford 3000 by CEFR level
A2	wet	adj.	7	The Oxford 3000 by CEFR level
A2	wheel	n.	7	The Oxford 3000 by CEFR level
A2	while	conj.	7	The Oxford 3000 by CEFR level
A2	whole	adj.	7	The Oxford 3000 by CEFR level
A2	whose det./pron. wide	adj.	7	The Oxford 3000 by CEFR level
A2	wild	adj.	7	The Oxford 3000 by CEFR level
A2	wind1	n.	7	The Oxford 3000 by CEFR level
A2	winner	n.	7	The Oxford 3000 by CEFR level
A2	wish	v., n.	7	The Oxford 3000 by CEFR level
A2	wood	n.	7	The Oxford 3000 by CEFR level
A2	wooden	adj.	7	The Oxford 3000 by CEFR level
A2	working	adj.	7	The Oxford 3000 by CEFR level
A2	worried	adj.	7	The Oxford 3000 by CEFR level
A2	worry	v.	7	The Oxford 3000 by CEFR level
A2	worse	adj.	7	The Oxford 3000 by CEFR level
A2	worst	adj.	7	The Oxford 3000 by CEFR level
A2	wow	exclam.	7	The Oxford 3000 by CEFR level
A2	yet	adv.	7	The Oxford 3000 by CEFR level
A2	yours	pron.	7	The Oxford 3000 by CEFR level
A2	zero	number	7	The Oxford 3000 by CEFR level
A2	academic	adj.	7	The Oxford 3000 by CEFR level
A2	access	n., v.	7	The Oxford 3000 by CEFR level
A2	accommodation	n.	7	The Oxford 3000 by CEFR level
A2	account	n.	7	The Oxford 3000 by CEFR level
A2	achievement	n.	7	The Oxford 3000 by CEFR level
A2	act	n.	7	The Oxford 3000 by CEFR level
A2	ad	n.	7	The Oxford 3000 by CEFR level
A2	addition	n.	7	The Oxford 3000 by CEFR level
A2	admire	v.	7	The Oxford 3000 by CEFR level
A2	admit	v.	7	The Oxford 3000 by CEFR level
A2	advanced	adj.	7	The Oxford 3000 by CEFR level
A2	advise	v.	7	The Oxford 3000 by CEFR level
A2	afford	v.	7	The Oxford 3000 by CEFR level
A2	age	v.	7	The Oxford 3000 by CEFR level
A2	aged	adj.	7	The Oxford 3000 by CEFR level
A2	agent	n.	7	The Oxford 3000 by CEFR level
A2	agreement	n.	7	The Oxford 3000 by CEFR level
A2	ahead	adv.	7	The Oxford 3000 by CEFR level
A2	aim	v., n.	7	The Oxford 3000 by CEFR level
A2	alarm	n.	7	The Oxford 3000 by CEFR level
A2	album	n.	7	The Oxford 3000 by CEFR level
A2	alcohol	n.	7	The Oxford 3000 by CEFR level
A2	alcoholic	adj.	7	The Oxford 3000 by CEFR level
A2	alternative	adj.	7	The Oxford 3000 by CEFR level
A2	amazed	adj.	7	The Oxford 3000 by CEFR level
A2	ambition	n.	7	The Oxford 3000 by CEFR level
A2	ambitious	adj.	7	The Oxford 3000 by CEFR level
A2	analyse	v.	7	The Oxford 3000 by CEFR level
A2	analysis	n.	7	The Oxford 3000 by CEFR level
A2	announce	v.	7	The Oxford 3000 by CEFR level
A2	announcement	n.	7	The Oxford 3000 by CEFR level
A2	annoy	v.	7	The Oxford 3000 by CEFR level
A2	annoyed	adj.	7	The Oxford 3000 by CEFR level
A2	annoying	adj.	7	The Oxford 3000 by CEFR level
A2	apart	adv.	7	The Oxford 3000 by CEFR level
A2	apologize	v.	7	The Oxford 3000 by CEFR level
A2	application	n.	7	The Oxford 3000 by CEFR level
A2	appointment	n.	7	The Oxford 3000 by CEFR level
A2	appreciate	v.	7	The Oxford 3000 by CEFR level
A2	approximately	adv.	7	The Oxford 3000 by CEFR level
A2	arrest	v., n.	7	The Oxford 3000 by CEFR level
A2	arrival	n.	7	The Oxford 3000 by CEFR level
A2	assignment	n.	7	The Oxford 3000 by CEFR level
A2	assist	v.	7	The Oxford 3000 by CEFR level
A2	atmosphere	n.	7	The Oxford 3000 by CEFR level
A2	attach	v.	7	The Oxford 3000 by CEFR level
A2	attitude	n.	7	The Oxford 3000 by CEFR level
A2	attract	v.	7	The Oxford 3000 by CEFR level
A2	attraction	n.	7	The Oxford 3000 by CEFR level
A2	authority	n.	7	The Oxford 3000 by CEFR level
A2	average	v.	7	The Oxford 3000 by CEFR level
A2	award	v.	7	The Oxford 3000 by CEFR level
A2	aware	adj.	7	The Oxford 3000 by CEFR level
A2	backwards	adv.	7	The Oxford 3000 by CEFR level
A2	bake	v.	7	The Oxford 3000 by CEFR level
A2	balance	n., v.	7	The Oxford 3000 by CEFR level
A2	ban	v., n.	7	The Oxford 3000 by CEFR level
A2	bank (river)	n.	7	The Oxford 3000 by CEFR level
A2	base	n., v.	7	The Oxford 3000 by CEFR level
A2	basic	adj.	7	The Oxford 3000 by CEFR level
A2	basis	n.	7	The Oxford 3000 by CEFR level
A2	battery	n.	7	The Oxford 3000 by CEFR level
A2	battle	n.	7	The Oxford 3000 by CEFR level
A2	beauty	n.	7	The Oxford 3000 by CEFR level
A2	bee	n.	7	The Oxford 3000 by CEFR level
A2	belief	n.	7	The Oxford 3000 by CEFR level
A2	bell	n.	7	The Oxford 3000 by CEFR level
A2	bend	v., n.	7	The Oxford 3000 by CEFR level
A2	benefit	v.	7	The Oxford 3000 by CEFR level
A2	better	n.	7	The Oxford 3000 by CEFR level
A2	bite	v., n.	7	The Oxford 3000 by CEFR level
A2	block	n., v.	7	The Oxford 3000 by CEFR level
A2	board	v.	7	The Oxford 3000 by CEFR level
A2	bomb	n., v.	7	The Oxford 3000 by CEFR level
A2	border	n.	7	The Oxford 3000 by CEFR level
A2	bother	v.	7	The Oxford 3000 by CEFR level
A2	branch	n.	7	The Oxford 3000 by CEFR level
A2	brand	n., v.	7	The Oxford 3000 by CEFR level
A2	brave	adj.	7	The Oxford 3000 by CEFR level
A2	breath	n.	7	The Oxford 3000 by CEFR level
A2	breathe	v.	7	The Oxford 3000 by CEFR level
A2	breathing	n.	7	The Oxford 3000 by CEFR level
A2	bride	n.	7	The Oxford 3000 by CEFR level
A2	bubble	n.	7	The Oxford 3000 by CEFR level
A2	bury	v.	7	The Oxford 3000 by CEFR level
A2	by	adv.	7	The Oxford 3000 by CEFR level
A2	calm	adj., v., n.	7	The Oxford 3000 by CEFR level
A2	campaign	n., v.	7	The Oxford 3000 by CEFR level
A2	campus	n.	7	The Oxford 3000 by CEFR level
A2	candidate	n.	7	The Oxford 3000 by CEFR level
A2	cap	n.	7	The Oxford 3000 by CEFR level
A2	captain	n.	7	The Oxford 3000 by CEFR level
A2	careless	adj.	7	The Oxford 3000 by CEFR level
A2	category	n.	7	The Oxford 3000 by CEFR level
A2	ceiling	n.	7	The Oxford 3000 by CEFR level
A2	celebration	n.	7	The Oxford 3000 by CEFR level
A2	central	adj.	7	The Oxford 3000 by CEFR level
A2	centre	v.	7	The Oxford 3000 by CEFR level
A2	ceremony	n.	7	The Oxford 3000 by CEFR level
A2	chain	n.	7	The Oxford 3000 by CEFR level
A2	challenge	n.	7	The Oxford 3000 by CEFR level
A2	champion	n.	7	The Oxford 3000 by CEFR level
A2	channel	n.	7	The Oxford 3000 by CEFR level
A2	chapter	n.	7	The Oxford 3000 by CEFR level
A2	charge	n., v.	7	The Oxford 3000 by CEFR level
A2	cheap	adv.	7	The Oxford 3000 by CEFR level
A2	cheat	v., n.	7	The Oxford 3000 by CEFR level
A2	cheerful	adj.	7	The Oxford 3000 by CEFR level
A2	chemical	adj., n.	7	The Oxford 3000 by CEFR level
A2	chest	n.	7	The Oxford 3000 by CEFR level
A2	childhood	n.	7	The Oxford 3000 by CEFR level
A2	claim	v., n.	7	The Oxford 3000 by CEFR level
A2	clause	n.	7	The Oxford 3000 by CEFR level
A2	clear	v.	7	The Oxford 3000 by CEFR level
A2	click	v., n.	7	The Oxford 3000 by CEFR level
A2	client	n.	7	The Oxford 3000 by CEFR level
A2	climb	n.	7	The Oxford 3000 by CEFR level
A2	close2	adv.	7	The Oxford 3000 by CEFR level
A2	cloth	n.	7	The Oxford 3000 by CEFR level
A2	clue	n.	7	The Oxford 3000 by CEFR level
A2	coach	v.	7	The Oxford 3000 by CEFR level
A2	coal	n.	7	The Oxford 3000 by CEFR level
A2	coin	n.	7	The Oxford 3000 by CEFR level
A2	collection	n.	7	The Oxford 3000 by CEFR level
A2	coloured	adj.	7	The Oxford 3000 by CEFR level
A2	combine	v.	7	The Oxford 3000 by CEFR level
A2	comment	v.	7	The Oxford 3000 by CEFR level
A2	commercial	adj., n.	7	The Oxford 3000 by CEFR level
A2	commit	v.	7	The Oxford 3000 by CEFR level
A2	communication	n.	7	The Oxford 3000 by CEFR level
A2	comparison	n.	7	The Oxford 3000 by CEFR level
A2	competitor	n.	7	The Oxford 3000 by CEFR level
A2	competitive	adj.	7	The Oxford 3000 by CEFR level
A2	complaint	n.	7	The Oxford 3000 by CEFR level
A2	complex	adj.	7	The Oxford 3000 by CEFR level
A2	concentrate	v.	7	The Oxford 3000 by CEFR level
A2	conclude	v.	7	The Oxford 3000 by CEFR level
A2	conclusion	n.	7	The Oxford 3000 by CEFR level
A2	confident	adj.	7	The Oxford 3000 by CEFR level
A2	confirm	v.	7	The Oxford 3000 by CEFR level
B1	absolutely	adv.	7	The Oxford 3000 by CEFR level
B1	confuse	v.	8	The Oxford 3000 by CEFR level
B1	confused	adj.	8	The Oxford 3000 by CEFR level
B1	connection	n.	8	The Oxford 3000 by CEFR level
B1	consequence	n.	8	The Oxford 3000 by CEFR level
B1	consist	v.	8	The Oxford 3000 by CEFR level
B1	consume	v.	8	The Oxford 3000 by CEFR level
B1	consumer	n.	8	The Oxford 3000 by CEFR level
B1	contact	n., v.	8	The Oxford 3000 by CEFR level
B1	container	n.	8	The Oxford 3000 by CEFR level
B1	content1	n.	8	The Oxford 3000 by CEFR level
B1	continuous	adj.	8	The Oxford 3000 by CEFR level
B1	contrast	n., v.	8	The Oxford 3000 by CEFR level
B1	convenient	adj.	8	The Oxford 3000 by CEFR level
B1	convince	v.	8	The Oxford 3000 by CEFR level
B1	cool	v.	8	The Oxford 3000 by CEFR level
B1	costume	n.	8	The Oxford 3000 by CEFR level
B1	cottage	n.	8	The Oxford 3000 by CEFR level
B1	cotton	n.	8	The Oxford 3000 by CEFR level
B1	count	n.	8	The Oxford 3000 by CEFR level
B1	countryside	n.	8	The Oxford 3000 by CEFR level
B1	court	n.	8	The Oxford 3000 by CEFR level
B1	cover	n.	8	The Oxford 3000 by CEFR level
B1	covered	adj.	8	The Oxford 3000 by CEFR level
B1	cream	adj.	8	The Oxford 3000 by CEFR level
B1	criminal	adj.	8	The Oxford 3000 by CEFR level
B1	cruel	adj.	8	The Oxford 3000 by CEFR level
B1	cultural	adj.	8	The Oxford 3000 by CEFR level
B1	currency	n.	8	The Oxford 3000 by CEFR level
B1	current	adj.	8	The Oxford 3000 by CEFR level
B1	currently	adv.	8	The Oxford 3000 by CEFR level
B1	curtain	n.	8	The Oxford 3000 by CEFR level
B1	custom	n.	8	The Oxford 3000 by CEFR level
B1	cut	n.	8	The Oxford 3000 by CEFR level
B1	daily	adv.	8	The Oxford 3000 by CEFR level
B1	damage	n., v.	8	The Oxford 3000 by CEFR level
B1	deal	n.	8	The Oxford 3000 by CEFR level
B1	decade	n.	8	The Oxford 3000 by CEFR level
B1	decorate	v.	8	The Oxford 3000 by CEFR level
B1	deep	adv.	8	The Oxford 3000 by CEFR level
B1	define	v.	8	The Oxford 3000 by CEFR level
B1	definite	adj.	8	The Oxford 3000 by CEFR level
B1	definition	n.	8	The Oxford 3000 by CEFR level
B1	deliver	v.	8	The Oxford 3000 by CEFR level
B1	departure	n.	8	The Oxford 3000 by CEFR level
B1	despite	prep.	8	The Oxford 3000 by CEFR level
B1	destination	n.	8	The Oxford 3000 by CEFR level
B1	determine	v.	8	The Oxford 3000 by CEFR level
B1	determined	adj.	8	The Oxford 3000 by CEFR level
B1	development	n.	8	The Oxford 3000 by CEFR level
B1	diagram	n.	8	The Oxford 3000 by CEFR level
B1	diamond	n.	8	The Oxford 3000 by CEFR level
B1	difficulty	n.	8	The Oxford 3000 by CEFR level
B1	direct	v., adv.	8	The Oxford 3000 by CEFR level
B1	directly	adv.	8	The Oxford 3000 by CEFR level
B1	dirt	n.	8	The Oxford 3000 by CEFR level
B1	disadvantage	n.	8	The Oxford 3000 by CEFR level
B1	disappointed	adj.	8	The Oxford 3000 by CEFR level
B1	disappointing	adj.	8	The Oxford 3000 by CEFR level
B1	discount	n.	8	The Oxford 3000 by CEFR level
B1	dislike	v., n.	8	The Oxford 3000 by CEFR level
B1	divide	v.	8	The Oxford 3000 by CEFR level
B1	documentary	n.	8	The Oxford 3000 by CEFR level
B1	donate	v.	8	The Oxford 3000 by CEFR level
B1	double	adv.	8	The Oxford 3000 by CEFR level
B1	doubt	n., v.	8	The Oxford 3000 by CEFR level
B1	dressed	adj.	8	The Oxford 3000 by CEFR level
B1	drop	n.	8	The Oxford 3000 by CEFR level
B1	drum	n.	8	The Oxford 3000 by CEFR level
B1	drunk	adj.	8	The Oxford 3000 by CEFR level
B1	due	adj.	8	The Oxford 3000 by CEFR level
B1	dust	n.	8	The Oxford 3000 by CEFR level
B1	duty	n.	8	The Oxford 3000 by CEFR level
B1	earthquake	n.	8	The Oxford 3000 by CEFR level
B1	eastern	adj.	8	The Oxford 3000 by CEFR level
B1	economic	adj.	8	The Oxford 3000 by CEFR level
B1	economy	n.	8	The Oxford 3000 by CEFR level
B1	edge	n.	8	The Oxford 3000 by CEFR level
B1	editor	n.	8	The Oxford 3000 by CEFR level
B1	educate	v.	8	The Oxford 3000 by CEFR level
B1	educated	adj.	8	The Oxford 3000 by CEFR level
B1	educational	adj.	8	The Oxford 3000 by CEFR level
B1	effective	adj.	8	The Oxford 3000 by CEFR level
B1	effectively	adv.	8	The Oxford 3000 by CEFR level
B1	effort	n.	8	The Oxford 3000 by CEFR level
B1	election	n.	8	The Oxford 3000 by CEFR level
B1	element	n.	8	The Oxford 3000 by CEFR level
B1	embarrassed	adj.	8	The Oxford 3000 by CEFR level
B1	embarrassing	adj.	8	The Oxford 3000 by CEFR level
B1	emergency	n.	8	The Oxford 3000 by CEFR level
B1	emotion	n.	8	The Oxford 3000 by CEFR level
B1	employment	n.	8	The Oxford 3000 by CEFR level
B1	empty	v.	8	The Oxford 3000 by CEFR level
B1	encourage	v.	8	The Oxford 3000 by CEFR level
B1	enemy	n.	8	The Oxford 3000 by CEFR level
B1	engaged	adj.	8	The Oxford 3000 by CEFR level
B1	engineering	n.	8	The Oxford 3000 by CEFR level
B1	entertain	v.	8	The Oxford 3000 by CEFR level
B1	entertainment	n.	8	The Oxford 3000 by CEFR level
B1	entrance	n.	8	The Oxford 3000 by CEFR level
B1	entry	n.	8	The Oxford 3000 by CEFR level
B1	environmental	adj.	8	The Oxford 3000 by CEFR level
B1	episode	n.	8	The Oxford 3000 by CEFR level
B1	equal	adj., v.	8	The Oxford 3000 by CEFR level
B1	equally	adv.	8	The Oxford 3000 by CEFR level
B1	escape	v., n.	8	The Oxford 3000 by CEFR level
B1	essential	adj.	8	The Oxford 3000 by CEFR level
B1	eventually	adv.	8	The Oxford 3000 by CEFR level
B1	examine	v.	8	The Oxford 3000 by CEFR level
B1	except	conj.	8	The Oxford 3000 by CEFR level
B1	exchange	n., v.	8	The Oxford 3000 by CEFR level
B1	excitement	n.	8	The Oxford 3000 by CEFR level
B1	exhibition	n.	8	The Oxford 3000 by CEFR level
B1	expand	v.	8	The Oxford 3000 by CEFR level
B1	expected	adj.	8	The Oxford 3000 by CEFR level
B1	expedition	n.	8	The Oxford 3000 by CEFR level
B1	experience	v.	8	The Oxford 3000 by CEFR level
B1	experienced	adj.	8	The Oxford 3000 by CEFR level
B1	experiment	v.	8	The Oxford 3000 by CEFR level
B1	explode	v.	8	The Oxford 3000 by CEFR level
B1	explore	v.	8	The Oxford 3000 by CEFR level
B1	explosion	n.	8	The Oxford 3000 by CEFR level
B1	export	n., v.	8	The Oxford 3000 by CEFR level
B1	extra	n., adv.	8	The Oxford 3000 by CEFR level
B1	face	v.	8	The Oxford 3000 by CEFR level
B1	fairly	adv.	8	The Oxford 3000 by CEFR level
B1	familiar	adj.	8	The Oxford 3000 by CEFR level
B1	fancy	v., adj.	8	The Oxford 3000 by CEFR level
B1	far	adj.	8	The Oxford 3000 by CEFR level
B1	fascinating	adj.	8	The Oxford 3000 by CEFR level
B1	fashionable	adj.	8	The Oxford 3000 by CEFR level
B1	fasten	v.	8	The Oxford 3000 by CEFR level
B1	favour	n.	8	The Oxford 3000 by CEFR level
B1	fear	v.	8	The Oxford 3000 by CEFR level
B1	feature	v.	8	The Oxford 3000 by CEFR level
B1	fence	n.	8	The Oxford 3000 by CEFR level
B1	fighting	n.	8	The Oxford 3000 by CEFR level
B1	file	n.	8	The Oxford 3000 by CEFR level
B1	financial	adj.	8	The Oxford 3000 by CEFR level
B1	fire	v.	8	The Oxford 3000 by CEFR level
B1	fitness	n.	8	The Oxford 3000 by CEFR level
B1	fixed	adj.	8	The Oxford 3000 by CEFR level
B1	flag	n.	8	The Oxford 3000 by CEFR level
B1	flood	n., v.	8	The Oxford 3000 by CEFR level
B1	flour	n.	8	The Oxford 3000 by CEFR level
B1	flow	v., n.	8	The Oxford 3000 by CEFR level
B1	fold	v.	8	The Oxford 3000 by CEFR level
B1	folk	n., adj.	8	The Oxford 3000 by CEFR level
B1	following	n.	8	The Oxford 3000 by CEFR level
B1	force	n., v.	8	The Oxford 3000 by CEFR level
B1	forever	adv.	8	The Oxford 3000 by CEFR level
B1	frame	n., v.	8	The Oxford 3000 by CEFR level
B1	freeze	v.	8	The Oxford 3000 by CEFR level
B1	frequently	adv.	8	The Oxford 3000 by CEFR level
B1	friendship	n.	8	The Oxford 3000 by CEFR level
B1	frighten	v.	8	The Oxford 3000 by CEFR level
B1	frightened	adj.	8	The Oxford 3000 by CEFR level
B1	frightening	adj.	8	The Oxford 3000 by CEFR level
B1	frozen	adj.	8	The Oxford 3000 by CEFR level
B1	fry	v.	8	The Oxford 3000 by CEFR level
B1	fuel	n.	8	The Oxford 3000 by CEFR level
B1	function	n.	8	The Oxford 3000 by CEFR level
B1	fur	n.	8	The Oxford 3000 by CEFR level
B1	further	adv.	8	The Oxford 3000 by CEFR level
B1	garage	n.	8	The Oxford 3000 by CEFR level
B1	gather	v.	8	The Oxford 3000 by CEFR level
B1	generally	adv.	8	The Oxford 3000 by CEFR level
B1	generation	n.	8	The Oxford 3000 by CEFR level
B1	generous	adj.	8	The Oxford 3000 by CEFR level
B1	gentle	adj.	8	The Oxford 3000 by CEFR level
B1	gentleman	n.	8	The Oxford 3000 by CEFR level
B1	ghost	n.	8	The Oxford 3000 by CEFR level
B1	giant	adj., n.	8	The Oxford 3000 by CEFR level
B1	glad	adj.	8	The Oxford 3000 by CEFR level
B1	global	adj.	8	The Oxford 3000 by CEFR level
B1	glove	n.	8	The Oxford 3000 by CEFR level
B1	go	n.	8	The Oxford 3000 by CEFR level
B1	goods	n.	8	The Oxford 3000 by CEFR level
B1	grade	n.	8	The Oxford 3000 by CEFR level
B1	graduate	n., v.	8	The Oxford 3000 by CEFR level
B1	grain	n.	8	The Oxford 3000 by CEFR level
B1	grateful	adj.	8	The Oxford 3000 by CEFR level
B1	growth	n.	8	The Oxford 3000 by CEFR level
B1	guard	n., v.	8	The Oxford 3000 by CEFR level
B1	guilty	adj.	8	The Oxford 3000 by CEFR level
B1	hand	v.	8	The Oxford 3000 by CEFR level
B1	hang	v.	8	The Oxford 3000 by CEFR level
B1	happiness	n.	8	The Oxford 3000 by CEFR level
B1	hardly	adv.	8	The Oxford 3000 by CEFR level
B1	hate	n.	8	The Oxford 3000 by CEFR level
B1	head	v.	8	The Oxford 3000 by CEFR level
B1	headline	n.	8	The Oxford 3000 by CEFR level
B1	heating	n.	8	The Oxford 3000 by CEFR level
B1	heavily	adv.	8	The Oxford 3000 by CEFR level
B1	helicopter	n.	8	The Oxford 3000 by CEFR level
B1	highlight	v., n.	8	The Oxford 3000 by CEFR level
B1	highly	adv.	8	The Oxford 3000 by CEFR level
B1	hire	v.	8	The Oxford 3000 by CEFR level
B1	historic	adj.	8	The Oxford 3000 by CEFR level
B1	historical	adj.	8	The Oxford 3000 by CEFR level
B1	honest	adj.	8	The Oxford 3000 by CEFR level
B1	horrible	adj.	8	The Oxford 3000 by CEFR level
B1	horror	n.	8	The Oxford 3000 by CEFR level
B1	host	n.	8	The Oxford 3000 by CEFR level
B1	hunt	v.	8	The Oxford 3000 by CEFR level
B1	hurricane	n.	8	The Oxford 3000 by CEFR level
B1	hurry	n., v.	8	The Oxford 3000 by CEFR level
B1	identity	n.	8	The Oxford 3000 by CEFR level
B1	ignore	v.	8	The Oxford 3000 by CEFR level
B1	illegal	adj.	8	The Oxford 3000 by CEFR level
B1	imaginary	adj.	8	The Oxford 3000 by CEFR level
B1	immediate	adj.	8	The Oxford 3000 by CEFR level
B1	immigrant	n.	8	The Oxford 3000 by CEFR level
B1	impact	n., v.	8	The Oxford 3000 by CEFR level
B1	import	n., v.	8	The Oxford 3000 by CEFR level
B1	importance	n.	8	The Oxford 3000 by CEFR level
B1	impression	n.	8	The Oxford 3000 by CEFR level
B1	impressive	adj.	8	The Oxford 3000 by CEFR level
B1	improvement	n.	8	The Oxford 3000 by CEFR level
B1	incredibly	adv.	8	The Oxford 3000 by CEFR level
B1	indeed	adv.	8	The Oxford 3000 by CEFR level
B1	indicate	v.	8	The Oxford 3000 by CEFR level
B1	indirect	adj.	8	The Oxford 3000 by CEFR level
B1	indoor	adj.	8	The Oxford 3000 by CEFR level
B1	indoors	adv.	8	The Oxford 3000 by CEFR level
B1	influence	n., v.	8	The Oxford 3000 by CEFR level
B1	ingredient	n.	8	The Oxford 3000 by CEFR level
B1	injure	v.	8	The Oxford 3000 by CEFR level
B1	injured	adj.	8	The Oxford 3000 by CEFR level
B1	innocent	adj.	8	The Oxford 3000 by CEFR level
B1	intelligence	n.	8	The Oxford 3000 by CEFR level
B1	intend	v.	8	The Oxford 3000 by CEFR level
B1	intention	n.	8	The Oxford 3000 by CEFR level
B1	invest	v.	8	The Oxford 3000 by CEFR level
B1	investigate	v.	8	The Oxford 3000 by CEFR level
B1	involved	adj.	8	The Oxford 3000 by CEFR level
B1	iron	n., v.	8	The Oxford 3000 by CEFR level
B1	issue	n.	8	The Oxford 3000 by CEFR level
B1	IT	n.	8	The Oxford 3000 by CEFR level
B1	journal	n.	8	The Oxford 3000 by CEFR level
B1	judge	n., v.	8	The Oxford 3000 by CEFR level
B1	keen	adj.	8	The Oxford 3000 by CEFR level
B1	key	v.	8	The Oxford 3000 by CEFR level
B1	keyboard	n.	8	The Oxford 3000 by CEFR level
B1	kick	v., n.	8	The Oxford 3000 by CEFR level
B1	killing	n.	8	The Oxford 3000 by CEFR level
B1	kind (caring)	adj.	8	The Oxford 3000 by CEFR level
B1	kiss	v., n.	8	The Oxford 3000 by CEFR level
B1	knock	n.	8	The Oxford 3000 by CEFR level
B1	label	n., v.	8	The Oxford 3000 by CEFR level
B1	laboratory	n.	8	The Oxford 3000 by CEFR level
B1	lack	n., v.	8	The Oxford 3000 by CEFR level
B1	latest	adj.	8	The Oxford 3000 by CEFR level
B1	lay	v.	8	The Oxford 3000 by CEFR level
B1	layer	n.	8	The Oxford 3000 by CEFR level
B1	lead1	n.	8	The Oxford 3000 by CEFR level
B1	leading	adj.	8	The Oxford 3000 by CEFR level
B1	leaf	n.	8	The Oxford 3000 by CEFR level
B1	leather	n.	8	The Oxford 3000 by CEFR level
B1	legal	adj.	8	The Oxford 3000 by CEFR level
B1	leisure	n.	8	The Oxford 3000 by CEFR level
B1	length	n.	8	The Oxford 3000 by CEFR level
B1	level	adj.	8	The Oxford 3000 by CEFR level
B1	lie2 (tell a lie)	v., n.	8	The Oxford 3000 by CEFR level
B1	like (find sb/sth pleasant)	n.	8	The Oxford 3000 by CEFR level
B1	limit	n., v.	8	The Oxford 3000 by CEFR level
B1	lip	n.	8	The Oxford 3000 by CEFR level
B1	liquid	n., adj.	8	The Oxford 3000 by CEFR level
B1	literature	n.	8	The Oxford 3000 by CEFR level
B1	live2	adj., adv.	8	The Oxford 3000 by CEFR level
B1	living	adj., n.	8	The Oxford 3000 by CEFR level
B1	local	n.	8	The Oxford 3000 by CEFR level
B1	locate	v.	8	The Oxford 3000 by CEFR level
B1	located	adj.	8	The Oxford 3000 by CEFR level
B1	location	n.	8	The Oxford 3000 by CEFR level
B1	lonely	adj.	8	The Oxford 3000 by CEFR level
B1	loss	n.	8	The Oxford 3000 by CEFR level
B1	luxury	n.	8	The Oxford 3000 by CEFR level
B1	mad	adj.	8	The Oxford 3000 by CEFR level
B1	magic	n., adj.	8	The Oxford 3000 by CEFR level
B1	mainly	adv.	8	The Oxford 3000 by CEFR level
B1	mall	n.	9	The Oxford 3000 by CEFR level
B1	management	n.	9	The Oxford 3000 by CEFR level
B1	market	v.	9	The Oxford 3000 by CEFR level
B1	marketing	n.	9	The Oxford 3000 by CEFR level
B1	marriage	n.	9	The Oxford 3000 by CEFR level
B1	meanwhile	adv.	9	The Oxford 3000 by CEFR level
B1	measure	v., n.	9	The Oxford 3000 by CEFR level
B1	medium	adj.	9	The Oxford 3000 by CEFR level
B1	mental	adj.	9	The Oxford 3000 by CEFR level
B1	mention	n.	9	The Oxford 3000 by CEFR level
B1	mess	n.	9	The Oxford 3000 by CEFR level
B1	mild	adj.	9	The Oxford 3000 by CEFR level
B1	mine (hole in the ground)	n.	9	The Oxford 3000 by CEFR level
